Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2014","2014","t","1312.77","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2015","2015","t","1265.48","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2016","2016","t","1303.89","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2017","2017","t","1350.35","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2018","2018","t","1306.58","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2019","2019","t","1320.27","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2020","2020","t","1325.73","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2021","2021","t","1317.53","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2022","2022","t","1321.18","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2023","2023","t","1321.48","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5510","Production","0111","Wheat","2024","2024","t","1320.06","E","Estimated value",""
